"","acad_year","county_code","district_code","school_code","county_name","district_name","school_name","reporting_category","lat","long","avg_days_absent","avg_days_absent_absolute","eligible_cumulative_enrollment","count_students_any_absence","total_days_absent","excused_absence_cnt","unexcused_absence_cnt","avg_max_temp","num_hot_day_35","num_hot_day_95","num_hot_day_35_95","num_hot_day_both"
"364","2021-22",3,73981,6002810,"Amador","Amador County Unified","Ione Elementary","TA",38.350283,-120.93162,"15.7",15.5478927203065,"522","518","8116.0","6340.0","1654.0",21.1363185343116,12,7,12,7
"365","2021-22",3,73981,6107395,"Amador","Amador County Unified","Ione Junior High","TA",38.352665,-120.77703,"16.7",16.4807197943445,"389","385","6411.0","2675.0","2390.0",21.1363185343116,12,7,12,7
"366","2021-22",3,73981,6002828,"Amador","Amador County Unified","Jackson Elementary","TA",38.351566,-120.77315,"13.5",13.1933471933472,"481","469","6346.0","4866.0","1457.0",21.1363185343116,12,7,12,7
"367","2021-22",3,73981,6107387,"Amador","Amador County Unified","Jackson Junior High","TA",38.35273,-120.77903,"20.5",20.264,"375","371","7599.0","3416.0","2513.0",21.1363185343116,12,7,12,7
"368","2021-22",3,73981,330050,"Amador","Amador County Unified","North Star Independent Study","TA",38.377737,-120.80852,"21.1",16.8305084745763,"177","141","2979.0","1.0","1.0",21.1363185343116,12,7,12,7
"369","2021-22",3,73981,6002844,"Amador","Amador County Unified","Pine Grove Elementary STEM Magnet","TA",38.41307,-120.65362,"11.4",11.1054852320675,"237","231","2632.0","2151.0","451.0",21.1363185343116,12,7,12,7
"370","2021-22",3,73981,6002851,"Amador","Amador County Unified","Pioneer Magnet School for the Visual and Performing Arts","TA",38.436259,-120.547,"18.3",17.9329608938547,"179","175","3210.0","1990.0","1203.0",21.1363185343116,12,7,12,7
"371","2021-22",3,73981,6002869,"Amador","Amador County Unified","Plymouth Elementary","TA",38.480149,-120.85173,"14.5",14.3826530612245,"196","194","2819.0","2491.0","292.0",21.1363185343116,12,7,12,7
"372","2021-22",3,73981,6002877,"Amador","Amador County Unified","Sutter Creek Elementary","TA",38.398764,-120.80993,"12.3",12.0248756218905,"402","394","4834.0","3454.0","1187.0",21.1363185343116,12,7,12,7
"373","2021-22",4,61382,6002919,"Butte","Bangor Union Elementary","Bangor Union Elementary","TA",39.390904,-121.4074,"9.7",8.74,"100","90","874.0","584.0","173.0",20.161538645876,8,6,8,6
"374","2021-22",4,61408,6002943,"Butte","Biggs Unified","Biggs Elementary","TA",39.414988,-121.7038,"17.5",16.7940379403794,"369","355","6197.0","4269.0","1744.0",22.2073405503424,20,7,20,7
"375","2021-22",4,61408,430827,"Butte","Biggs Unified","Biggs High","TA",39.416091,-121.70642,"14.5",13.967032967033,"182","175","2542.0","1742.0","799.0",22.2073405503424,20,7,20,7
"376","2021-22",4,61408,6002950,"Butte","Biggs Unified","Richvale Elementary","TA",39.494813,-121.74948,"14.0",13.9782608695652,"46","46","643.0","491.0","152.0",22.2073405503424,20,7,20,7
"377","2021-22",4,10041,139493,"Butte","Butte County Office of Education","BASES Learning Center","TA",39.51301,-121.54623,"53.9",53.8695652173913,"23","23","1239.0","265.0","798.0",21.1412300052065,13,6,13,6
"378","2021-22",4,10041,129817,"Butte","Butte County Office of Education","Butte County Community","TA",39.728238,-121.83577,"19.9",18.2857142857143,"49","45","896.0","428.0","416.0",21.1412300052065,13,6,13,6
"379","2021-22",4,10041,6069256,"Butte","Butte County Office of Education","Butte County Special Education","TA",39.512653,-121.55663,"27.2",27.1846153846154,"65","65","1767.0","1076.0","224.0",21.1412300052065,13,6,13,6
"380","2021-22",4,10041,134213,"Butte","Butte County Office of Education","Come Back Butte Charter","TA",39.505463,-121.55343,"31.8",31.4044943820225,"89","88","2795.0","0.0","0.0",21.1412300052065,13,6,13,6
"381","2021-22",4,10041,114991,"Butte","Butte County Office of Education","CORE Butte Charter","TA",39.705892,-121.78913,"9.2",2.94709543568465,"964","309","2841.0","0.0","0.0",21.1412300052065,13,6,13,6
"382","2021-22",4,10041,430090,"Butte","Butte County Office of Education","Hearthstone","TA",39.525713,-121.5783,"17.0",9.08121827411168,"197","105","1789.0","0.0","0.0",21.1412300052065,13,6,13,6
"383","2021-22",4,10041,430066,"Butte","Butte County Office of Education","Table Mountain","TA",39.52898,-121.56986,"3.5",1.33333333333333,"21","8","28.0","20.0","8.0",21.1412300052065,13,6,13,6
"384","2021-22",4,61424,111039,"Butte","Chico Unified","Academy for Change","TA",39.758522,-121.85838,"34.7",34.6774193548387,"31","31","1075.0","88.2","963.1",21.1412300052065,13,6,13,6
"385","2021-22",4,61424,141085,"Butte","Chico Unified","Achieve Charter School of Chico","TA",39.761309,-121.81719,"6.7",6.42647058823529,"204","195","1311.0","947.0","352.0",21.1412300052065,13,6,13,6
"386","2021-22",4,61424,6057129,"Butte","Chico Unified","Bidwell Junior High","TA",39.758697,-121.83864,"14.5",14.1500974658869,"1026","1002","14518.0","9866.0","4028.0",21.1412300052065,13,6,13,6
"387","2021-22",4,61424,6119523,"Butte","Chico Unified","Blue Oak Charter","TA",39.753393,-121.86867,"17.9",17.3986710963455,"301","293","5237.0","1637.0","2072.0",21.1412300052065,13,6,13,6
"388","2021-22",4,61424,123976,"Butte","Chico Unified","Center for Alternative Learning","TA",39.758466,-121.85846,"10.3",7.97222222222222,"72","56","574.0","191.0","297.0",21.1412300052065,13,6,13,6
"389","2021-22",4,61424,6002968,"Butte","Chico Unified","Chapman Elementary","TA",39.726166,-121.81551,"13.2",12.7380191693291,"313","303","3987.0","2899.0","997.0",21.1412300052065,13,6,13,6
"390","2021-22",4,61424,6113773,"Butte","Chico Unified","Chico Country Day","TA",39.724,-121.83277,"8.4",7.90769230769231,"585","554","4626.0","3412.0","1208.0",21.1412300052065,13,6,13,6
"391","2021-22",4,61424,431676,"Butte","Chico Unified","Chico High","TA",39.735929,-121.84452,"15.2",14.3412658227848,"1975","1864","28324.0","14092.0","12226.0",21.1412300052065,13,6,13,6
"392","2021-22",4,61424,6057137,"Butte","Chico Unified","Chico Junior High","TA",39.733406,-121.84029,"15.2",14.6197636949517,"931","893","13611.0","8467.0","4495.0",21.1412300052065,13,6,13,6
"393","2021-22",4,61424,6002976,"Butte","Chico Unified","Citrus Avenue Elementary","TA",39.738519,-121.8524,"15.8",15.6587926509186,"381","378","5966.0","3856.0","2030.0",21.1412300052065,13,6,13,6
"394","2021-22",4,61424,6111116,"Butte","Chico Unified","Emma Wilson Elementary","TA",39.734043,-121.87008,"14.9",14.5344,"625","611","9084.0","6385.0","2559.0",21.1412300052065,13,6,13,6
"395","2021-22",4,61424,431502,"Butte","Chico Unified","Fair View High (Continuation)","TA",39.758826,-121.85785,"43.9",43.8898039215686,"255","255","11191.9","1737.4","9147.5",21.1412300052065,13,6,13,6
"396","2021-22",4,61424,118042,"Butte","Chico Unified","Forest Ranch Charter","TA",39.884629,-121.66604,"13.4",12.6065573770492,"122","115","1538.0","1106.0","327.0",21.1412300052065,13,6,13,6
"397","2021-22",4,61424,6003008,"Butte","Chico Unified","Hooker Oak Elementary","TA",39.743774,-121.83759,"13.3",12.8990825688073,"327","318","4218.0","3666.0","535.0",21.1412300052065,13,6,13,6
"398","2021-22",4,61424,120394,"Butte","Chico Unified","Inspire School of Arts and Sciences","TA",39.735165,-121.84863,"18.7",18.337899543379,"438","429","8032.0","4423.0","2976.0",21.1412300052065,13,6,13,6
"399","2021-22",4,61424,6109722,"Butte","Chico Unified","Little Chico Creek Elementary","TA",39.73401,-121.79892,"13.8",13.5240083507307,"479","471","6478.0","4962.0","1262.0",21.1412300052065,13,6,13,6
"400","2021-22",4,61424,6003032,"Butte","Chico Unified","Marigold Elementary","TA",39.760538,-121.81519,"12.7",12.5297619047619,"504","496","6315.0","5105.0","983.0",21.1412300052065,13,6,13,6
"401","2021-22",4,61424,6116610,"Butte","Chico Unified","Marsh (Harry M.) Junior High","TA",39.739563,-121.7963,"12.2",11.5525291828794,"771","729","8907.0","7088.0","1423.0",21.1412300052065,13,6,13,6
"402","2021-22",4,61424,6003024,"Butte","Chico Unified","McManus (John A.) Elementary","TA",39.76092,-121.83962,"16.5",16.2933025404157,"433","427","7055.0","5210.0","1720.0",21.1412300052065,13,6,13,6
"403","2021-22",4,61424,6003040,"Butte","Chico Unified","Neal Dow Elementary","TA",39.748937,-121.8329,"15.2",14.6947040498442,"321","311","4717.0","3460.0","1090.0",21.1412300052065,13,6,13,6
"404","2021-22",4,61424,110551,"Butte","Chico Unified","Nord Country","TA",39.780779,-121.95564,"8.6",8.34975369458128,"203","196","1695.0","1116.0","471.0",21.1412300052065,13,6,13,6
"405","2021-22",4,61424,141069,"Butte","Chico Unified","Oak Bridge Academy","TA",39.728939,-121.80554,"15.9",12.6,"330","262","4158.0","0.0","0.0",21.1412300052065,13,6,13,6
"406","2021-22",4,61424,430199,"Butte","Chico Unified","Oakdale","TA",39.758466,-121.85846,"43.0",41.3975155279503,"161","155","6665.0","8.0","0.0",21.1412300052065,13,6,13,6
"407","2021-22",4,61424,6003073,"Butte","Chico Unified","Parkview Elementary","TA",39.741471,-121.81299,"12.5",11.9625,"400","382","4785.0","3353.0","1259.0",21.1412300052065,13,6,13,6
"408","2021-22",4,61424,137828,"Butte","Chico Unified","Pivot Charter School North Valley II","TA",39.734808,-121.82143,"27.1",25.7816901408451,"142","135","3661.0","0.0","0.0",21.1412300052065,13,6,13,6
"409","2021-22",4,61424,437558,"Butte","Chico Unified","Pleasant Valley High","TA",39.76116,-121.81713,"12.4",11.7622950819672,"1830","1736","21525.0","15686.0","4715.0",21.1412300052065,13,6,13,6
"410","2021-22",4,61424,6003081,"Butte","Chico Unified","Rosedale Elementary","TA",39.723827,-121.851,"10.9",10.5746691871456,"529","511","5594.0","4342.0","1043.0",21.1412300052065,13,6,13,6
"411","2021-22",4,61424,6003099,"Butte","Chico Unified","Shasta Elementary","TA",39.780298,-121.88391,"10.9",10.7098765432099,"648","639","6940.0","5250.0","1637.0",21.1412300052065,13,6,13,6
"412","2021-22",4,61424,121475,"Butte","Chico Unified","Sherwood Montessori","TA",39.727452,-121.81579,"13.1",13.1111111111111,"126","126","1652.0","1120.0","236.0",21.1412300052065,13,6,13,6
"413","2021-22",4,61424,6003107,"Butte","Chico Unified","Sierra View Elementary","TA",39.7502,-121.81155,"10.1",9.90811965811966,"468","459","4637.0","3700.0","582.0",21.1412300052065,13,6,13,6
"414","2021-22",4,61424,123810,"Butte","Chico Unified","Wildflower Open Classroom","TA",39.758527,-121.84361,"13.8",13.1798561151079,"139","133","1832.0","759.0","969.0",21.1412300052065,13,6,13,6
"415","2021-22",4,61432,6003115,"Butte","Durham Unified","Durham Elementary","TA",39.646016,-121.80305,"12.2",12.1644736842105,"456","453","5547.0","4005.0","1492.0",21.1412300052065,13,6,13,6
"416","2021-22",4,61432,433201,"Butte","Durham Unified","Durham High","TA",39.646267,-121.80314,"11.0",10.3901639344262,"305","289","3169.0","2446.0","610.0",21.1412300052065,13,6,13,6
"417","2021-22",4,61432,6105761,"Butte","Durham Unified","Durham Intermediate","TA",39.64663,-121.80319,"12.6",12.14859437751,"249","241","3025.0","1944.0","975.0",21.1412300052065,13,6,13,6
"418","2021-22",4,61457,6003131,"Butte","Golden Feather Union Elementary","Concow Elementary","TA",39.650509,-121.56284,"23.5",22.6144578313253,"83","80","1877.0","1215.0","592.0",21.1412300052065,13,6,13,6
"419","2021-22",4,75507,433946,"Butte","Gridley Unified","Esperanza High (Continuation)","TA",39.365221,-121.69345,"32.3",32.3041666666667,"48","48","1550.6","293.3","1253.7",22.2073405503424,20,7,20,7
"420","2021-22",4,75507,433953,"Butte","Gridley Unified","Gridley High","TA",39.367009,-121.6843,"14.7",14.2510885341074,"689","670","9819.0","4048.0","5642.0",22.2073405503424,20,7,20,7
"421","2021-22",4,75507,6003156,"Butte","Gridley Unified","McKinley Elementary","TA",39.363198,-121.69803,"16.3",15.9942528735632,"348","341","5566.0","3599.0","1966.0",22.2073405503424,20,7,20,7
"422","2021-22",4,75507,6003164,"Butte","Gridley Unified","Sycamore Middle","TA",39.363082,-121.69863,"13.6",13.271186440678,"472","462","6264.0","2853.0","3324.0",22.2073405503424,20,7,20,7
"423","2021-22",4,75507,6003172,"Butte","Gridley Unified","Wilson Elementary","TA",39.363168,-121.69143,"13.1",12.7380530973451,"565","551","7197.0","4748.0","2448.0",22.2073405503424,20,7,20,7
"424","2021-22",4,61499,6003198,"Butte","Manzanita Elementary","Manzanita Elementary","TA",39.334408,-121.65863,"11.6",11.4366666666667,"300","296","3431.0","2870.0","560.0",22.2073405503424,20,7,20,7
"425","2021-22",4,61507,6003230,"Butte","Oroville City Elementary","Central Middle","TA",39.501865,-121.54051,"27.0",24.7270114942529,"348","319","8605.0","2876.0","4352.0",21.1412300052065,13,6,13,6
"426","2021-22",4,61507,121509,"Butte","Oroville City Elementary","Ipakanni Early College Charter","TA",39.51306,-121.55368,"24.3",23.6607142857143,"112","109","2650.0","155.0","2494.0",21.1412300052065,13,6,13,6
"427","2021-22",4,61507,110072,"Butte","Oroville City Elementary","Ishi Hills Middle","TA",39.506033,-121.52827,"17.9",17.4811594202899,"345","336","6031.0","2148.0","2788.0",21.1412300052065,13,6,13,6
"428","2021-22",4,61507,6003255,"Butte","Oroville City Elementary","Oakdale Heights Elementary","TA",39.48036,-121.54513,"17.1",16.8843930635838,"346","342","5842.0","3078.0","2059.0",22.2073405503424,20,7,20,7
"429","2021-22",4,61507,6003263,"Butte","Oroville City Elementary","Ophir Elementary","TA",39.500163,-121.49391,"16.0",15.7115384615385,"468","461","7353.0","4455.0","2678.0",16.1645158256345,0,6,6,0
"430","2021-22",4,61507,6003271,"Butte","Oroville City Elementary","Stanford Avenue Elementary","TA",39.513249,-121.53604,"21.7",21.4969818913481,"497","492","10684.0","4662.0","5538.0",21.1412300052065,13,6,13,6
"431","2021-22",4,61507,129577,"Butte","Oroville City Elementary","STREAM Charter","TA",39.497602,-121.57074,"11.1",10.5379746835443,"316","301","3330.0","1821.0","1258.0",22.2073405503424,20,7,20,7
"432","2021-22",4,61507,6094957,"Butte","Oroville City Elementary","Wyandotte Academy","TA",39.500459,-121.54213,"24.4",22.0373563218391,"348","314","7669.0","3052.0","3797.0",21.1412300052065,13,6,13,6
"433","2021-22",4,61515,434803,"Butte","Oroville Union High","Las Plumas High","TA",39.480408,-121.541,"21.0",19.7300073367572,"1363","1279","26892.0","9943.0","11698.0",22.2073405503424,20,7,20,7
"434","2021-22",4,61515,435602,"Butte","Oroville Union High","Oroville High","TA",39.514321,-121.54591,"24.9",23.1170731707317,"1025","953","23695.0","9365.0","9134.0",21.1412300052065,13,6,13,6
"435","2021-22",4,61515,437566,"Butte","Oroville Union High","Prospect High (Continuation)","TA",39.521372,-121.5696,"48.8",48.7561728395062,"162","162","7898.5","1254.7","5755.1",21.1412300052065,13,6,13,6
"436","2021-22",4,61523,110510,"Butte","Palermo Union Elementary","Golden Hills Elementary","TA",39.4735,-121.5343,"18.7",18.4492753623188,"276","272","5092.0","2460.0","1701.0",22.2073405503424,20,7,20,7
"437","2021-22",4,61523,6003289,"Butte","Palermo Union Elementary","Helen M. Wilcox Elementary","TA",39.475394,-121.53582,"20.1",19.5967450271248,"553","540","10837.0","5099.0","5160.0",22.2073405503424,20,7,20,7
"438","2021-22",4,61523,6089080,"Butte","Palermo Union Elementary","Honcut","TA",39.329059,-121.53526,"23.0",23,"15","15","345.0","140.0","205.0",22.2073405503424,20,7,20,7
"439","2021-22",4,61523,6003297,"Butte","Palermo Union Elementary","Palermo","TA",39.435873,-121.54612,"22.4",21.9215246636771,"446","436","9777.0","4191.0","3719.0",22.2073405503424,20,7,20,7
"440","2021-22",4,61531,110338,"Butte","Paradise Unified","Achieve Charter School of Paradise Inc.","TA",39.761657,-121.81632,"7.7",7.56481481481481,"108","106","817.0","568.0","246.0",21.1412300052065,13,6,13,6
"441","2021-22",4,61531,6113526,"Butte","Paradise Unified","Cedarwood Elementary","TA",39.853672,-121.5978,"19.0",18.6434782608696,"230","226","4288.0","2963.0","964.0",21.1412300052065,13,6,13,6
"442","2021-22",4,61531,6113765,"Butte","Paradise Unified","Children's Community Charter","TA",39.784151,-121.57878,"8.5",8.42771084337349,"166","164","1399.0","1399.0","0.0",21.1412300052065,13,6,13,6
"443","2021-22",4,61531,6112585,"Butte","Paradise Unified","HomeTech Charter","TA",39.756541,-121.62634,"26.8",10.7,"140","56","1498.0","0.0","0.0",21.1412300052065,13,6,13,6
"444","2021-22",4,61531,6112999,"Butte","Paradise Unified","Paradise Charter Middle","TA",39.772356,-121.59585,"13.7",13.5442176870748,"147","145","1991.0","1547.0","428.0",21.1412300052065,13,6,13,6
"445","2021-22",4,61531,121715,"Butte","Paradise Unified","Paradise eLearning Academy","TA",39.761658,-121.61238,"37.1",35.98125,"160","155","5757.0","0.0","0.0",21.1412300052065,13,6,13,6
"446","2021-22",4,61531,6003321,"Butte","Paradise Unified","Paradise Junior High","TA",39.750503,-121.61324,"16.9",15.7834394904459,"157","147","2478.0","1144.0","1239.0",21.1412300052065,13,6,13,6
"447","2021-22",4,61531,139329,"Butte","Paradise Unified","Paradise Ridge Elementary","TA",39.750805,-121.61297,"15.0",14.6350974930362,"359","350","5254.0","2548.0","2549.0",21.1412300052065,13,6,13,6
"448","2021-22",4,61531,437350,"Butte","Paradise Unified","Paradise Senior High","TA",39.760995,-121.6133,"15.2",14.5971943887776,"499","479","7284.0","3984.0","2368.0",21.1412300052065,13,6,13,6
"449","2021-22",4,61531,6105522,"Butte","Paradise Unified","Pine Ridge","TA",39.813742,-121.60365,"19.5",19.2777777777778,"216","213","4164.0","2811.0","1068.0",21.1412300052065,13,6,13,6
"450","2021-22",4,61531,432856,"Butte","Paradise Unified","Ridgeview High (Continuation)","TA",39.761969,-121.61197,"41.5",41.5471264367816,"87","87","3614.6","1282.8","2153.7",21.1412300052065,13,6,13,6
"451","2021-22",4,73379,6002927,"Butte","Pioneer Union Elementary","Berry Creek Elementary","TA",39.390845,-121.40798,"20.0",18.3611111111111,"36","33","661.0","364.0","167.0",20.161538645876,8,6,8,6
"452","2021-22",4,61549,6121016,"Butte","Thermalito Union Elementary","Heritage Community Day","TA",39.525334,-121.58052,"22.6",21.3888888888889,"18","17","385.0","191.0","137.0",21.1412300052065,13,6,13,6
"453","2021-22",4,61549,6003354,"Butte","Thermalito Union Elementary","Nelson Avenue Middle","TA",39.525207,-121.57871,"15.3",14.6404255319149,"470","451","6881.0","3300.0","2213.0",21.1412300052065,13,6,13,6
"454","2021-22",4,61549,102327,"Butte","Thermalito Union Elementary","Plumas Avenue Elementary","TA",39.519752,-121.57484,"14.1",13.6516516516517,"333","323","4546.0","3044.0","1046.0",21.1412300052065,13,6,13,6
"455","2021-22",4,61549,6003362,"Butte","Thermalito Union Elementary","Poplar Avenue Elementary","TA",39.513161,-121.61108,"12.2",11.7680250783699,"319","308","3754.0","2689.0","854.0",21.1412300052065,13,6,13,6
"456","2021-22",4,61549,6003370,"Butte","Thermalito Union Elementary","Sierra Avenue Elementary","TA",39.508886,-121.58865,"19.3",19.0227272727273,"440","433","8370.0","5579.0","2243.0",21.1412300052065,13,6,13,6
"457","2021-22",5,61556,532507,"Calaveras","Bret Harte Union High","Bret Harte Union High","TA",38.081079,-120.55182,"11.5",11.0987055016181,"618","596","6859.0","3954.0","2747.0",21.1363185343116,12,7,12,7
